,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month-Year,Confirmed Daily,Deaths Daily,Recovered Daily
1324,Jiangsu,Mainland China,32.9711,119.455,02/02/2020,236,0,7,Feb-20,34,0,1
1325,Jiangxi,Mainland China,27.614,115.7221,02/02/2020,333,0,12,Feb-20,47,0,3
1326,Jilin,Mainland China,43.6661,126.1923,02/02/2020,23,0,1,Feb-20,6,0,0
1327,Liaoning,Mainland China,41.2956,122.6085,02/02/2020,70,0,1,Feb-20,6,0,0
1328,Ningxia,Mainland China,37.2692,106.1655,02/02/2020,28,0,0,Feb-20,2,0,0
1329,Qinghai,Mainland China,35.7452,95.9956,02/02/2020,11,0,0,Feb-20,2,0,0
1330,Shaanxi,Mainland China,35.1917,108.8701,02/02/2020,116,0,0,Feb-20,15,0,0
1331,Shandong,Mainland China,36.3427,118.1498,02/02/2020,230,0,6,Feb-20,24,0,3
1332,Shanghai,Mainland China,31.202,121.4491,02/02/2020,182,1,10,Feb-20,13,0,0
1333,Shanxi,Mainland China,37.5777,112.2922,02/02/2020,66,0,3,Feb-20,19,0,2
1334,Sichuan,Mainland China,30.6171,102.7103,02/02/2020,231,1,11,Feb-20,24,0,8
1335,Tianjin,Mainland China,39.3054,117.323,02/02/2020,48,0,1,Feb-20,7,0,1
1336,Tibet,Mainland China,31.6927,88.0924,02/02/2020,1,0,0,Feb-20,0,0,0
1337,Xinjiang,Mainland China,41.1129,85.2401,02/02/2020,21,0,0,Feb-20,3,0,0
1338,Yunnan,Mainland China,24.974,101.487,02/02/2020,105,0,3,Feb-20,12,0,1
1339,Zhejiang,Mainland China,29.1832,120.0934,02/02/2020,661,0,32,Feb-20,62,0,11
1340,Thailand,Thailand,15,101,02/02/2020,19,0,5,Feb-20,0,0,0
1341,Japan,Japan,36,138,02/02/2020,20,0,1,Feb-20,0,0,0
1342,South Korea,South Korea,36,128,02/02/2020,15,0,0,Feb-20,3,0,0
1343,Taiwan,Taiwan,23.7,121,02/02/2020,10,0,0,Feb-20,0,0,0
1344,"Seattle, WA",US,47.6062,-122.3321,02/02/2020,1,0,0,Feb-20,0,0,0
1345,"Chicago, IL",US,41.8781,-87.6298,02/02/2020,2,0,0,Feb-20,0,0,0
1346,"Tempe, AZ",US,33.4255,-111.94,02/02/2020,1,0,0,Feb-20,0,0,0
1347,Macau,Macau,22.1667,113.55,02/02/2020,8,0,0,Feb-20,1,0,0
1348,Hong Kong,Hong Kong,22.3,114.2,02/02/2020,15,0,0,Feb-20,2,0,0
1349,Singapore,Singapore,1.2833,103.8333,02/02/2020,18,0,0,Feb-20,2,0,0
1350,Vietnam,Vietnam,16,108,02/02/2020,6,0,1,Feb-20,0,0,0
1351,France,France,47,2,02/02/2020,6,0,0,Feb-20,0,0,0
1352,Nepal,Nepal,28.1667,84.25,02/02/2020,1,0,0,Feb-20,0,0,0
1353,Malaysia,Malaysia,2.5,112.5,02/02/2020,8,0,0,Feb-20,0,0,0
1354,"Toronto, ON",Canada,43.6532,-79.3832,02/02/2020,2,0,0,Feb-20,0,0,0
1355,British Columbia,Canada,49.2827,-123.1207,02/02/2020,1,0,0,Feb-20,0,0,0
1356,"Orange, CA",US,33.7879,-117.8531,02/02/2020,1,0,0,Feb-20,0,0,0
1357,"Los Angeles, CA",US,34.0522,-118.2437,02/02/2020,1,0,0,Feb-20,0,0,0
1358,New South Wales,Australia,-33.8688,151.2093,02/02/2020,4,0,2,Feb-20,0,0,0
1359,Victoria,Australia,-37.8136,144.9631,02/02/2020,4,0,0,Feb-20,0,0,0
1360,Queensland,Australia,-28.0167,153.4,02/02/2020,2,0,0,Feb-20,-1,0,0
1361,Cambodia,Cambodia,11.55,104.9167,02/02/2020,1,0,0,Feb-20,0,0,0
1362,Sri Lanka,Sri Lanka,7,81,02/02/2020,1,0,0,Feb-20,0,0,0
1363,Germany,Germany,51,9,02/02/2020,10,0,0,Feb-20,2,0,0
1364,Finland,Finland,64,26,02/02/2020,1,0,0,Feb-20,0,0,0
1365,United Arab Emirates,United Arab Emirates,24,54,02/02/2020,5,0,0,Feb-20,1,0,0
1366,Philippines,Philippines,13,122,02/02/2020,2,1,0,Feb-20,1,1,0
1367,India,India,21,78,02/02/2020,2,0,0,Feb-20,1,0,0
1368,"London, ON",Canada,42.9849,-81.2453,02/02/2020,1,0,0,Feb-20,0,0,0
1369,Italy,Italy,43,12,02/02/2020,2,0,0,Feb-20,0,0,0
1370,UK,UK,55,-3,02/02/2020,2,0,0,Feb-20,0,0,0
1371,Russia,Russia,60,90,02/02/2020,2,0,0,Feb-20,0,0,0
1372,Sweden,Sweden,63,16,02/02/2020,1,0,0,Feb-20,0,0,0
1373,"Santa Clara, CA",US,37.3541,-121.9552,02/02/2020,1,0,0,Feb-20,0,0,0
1374,Spain,Spain,40,-4,02/02/2020,1,0,0,Feb-20,0,0,0
1375,South Australia,Australia,-34.9285,138.6007,02/02/2020,2,0,0,Feb-20,1,0,0
1376,"Boston, MA",US,42.3601,-71.0589,02/02/2020,1,0,0,Feb-20,0,0,0
1377,"San Benito, CA",US,36.5761,-120.9876,02/02/2020,0,0,0,Feb-20,0,0,0
1378,Belgium,Belgium,50.8333,4,02/02/2020,0,0,0,Feb-20,0,0,0
1379,"Madison, WI",US,43.0731,-89.4012,02/02/2020,0,0,0,Feb-20,0,0,0
1380,Diamond Princess cruise ship,Others,35.4437,139.638,02/02/2020,0,0,0,Feb-20,0,0,0
1381,"San Diego County, CA",US,32.7157,-117.1611,02/02/2020,0,0,0,Feb-20,0,0,0
1382,"San Antonio, TX",US,29.4241,-98.4936,02/02/2020,0,0,0,Feb-20,0,0,0
1383,Egypt,Egypt,26,30,02/02/2020,0,0,0,Feb-20,0,0,0
1384,Iran,Iran,32,53,02/02/2020,0,0,0,Feb-20,0,0,0
1385,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,02/02/2020,0,0,0,Feb-20,0,0,0
1386,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,02/02/2020,0,0,0,Feb-20,0,0,0
1387,From Diamond Princess,Australia,35.4437,139.638,02/02/2020,0,0,0,Feb-20,0,0,0
1388,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,02/02/2020,0,0,0,Feb-20,0,0,0
1389,Lebanon,Lebanon,33.8547,35.8623,02/02/2020,0,0,0,Feb-20,0,0,0
1390,"Humboldt County, CA",US,40.745,-123.8695,02/02/2020,0,0,0,Feb-20,0,0,0
1391,"Sacramento County, CA",US,38.4747,-121.3542,02/02/2020,0,0,0,Feb-20,0,0,0
1392,Iraq,Iraq,33,44,02/02/2020,0,0,0,Feb-20,0,0,0
1393,Unassigned Location (From Diamond Princess),US,35.4437,139.638,02/02/2020,0,0,0,Feb-20,0,0,0
1394,Oman,Oman,21,57,02/02/2020,0,0,0,Feb-20,0,0,0
1395,Afghanistan,Afghanistan,33,65,02/02/2020,0,0,0,Feb-20,0,0,0
1396,Bahrain,Bahrain,26.0275,50.55,02/02/2020,0,0,0,Feb-20,0,0,0
1397,Kuwait,Kuwait,29.5,47.75,02/02/2020,0,0,0,Feb-20,0,0,0
1398,Algeria,Algeria,28.0339,1.6596,02/02/2020,0,0,0,Feb-20,0,0,0
1399,Croatia,Croatia,45.1,15.2,02/02/2020,0,0,0,Feb-20,0,0,0
1400,Switzerland,Switzerland,46.8182,8.2275,02/02/2020,0,0,0,Feb-20,0,0,0
1401,Austria,Austria,47.5162,14.5501,02/02/2020,0,0,0,Feb-20,0,0,0
1402,Israel,Israel,31,35,02/02/2020,0,0,0,Feb-20,0,0,0
1403,Pakistan,Pakistan,30.3753,69.3451,02/02/2020,0,0,0,Feb-20,0,0,0
1404,Brazil,Brazil,-14.235,-51.9253,02/02/2020,0,0,0,Feb-20,0,0,0
1405,Georgia,Georgia,42.3154,43.3569,02/02/2020,0,0,0,Feb-20,0,0,0
1406,Greece,Greece,39.0742,21.8243,02/02/2020,0,0,0,Feb-20,0,0,0
1407,North Macedonia,North Macedonia,41.6086,21.7453,02/02/2020,0,0,0,Feb-20,0,0,0
1408,Norway,Norway,60.472,8.4689,02/02/2020,0,0,0,Feb-20,0,0,0
1409,Romania,Romania,45.9432,24.9668,02/02/2020,0,0,0,Feb-20,0,0,0
1410,Denmark,Denmark,56.2639,9.5018,02/02/2020,0,0,0,Feb-20,0,0,0
1411,Estonia,Estonia,58.5953,25.0136,02/02/2020,0,0,0,Feb-20,0,0,0
1412,Netherlands,Netherlands,52.1326,5.2913,02/02/2020,0,0,0,Feb-20,0,0,0
1413,San Marino,San Marino,43.9424,12.4578,02/02/2020,0,0,0,Feb-20,0,0,0
1414,Belarus,Belarus,53.7098,27.9534,02/02/2020,0,0,0,Feb-20,0,0,0
1415," Montreal, QC",Canada,45.5017,-73.5673,02/02/2020,0,0,0,Feb-20,0,0,0
1416,Iceland,Iceland,64.9631,-19.0208,02/02/2020,0,0,0,Feb-20,0,0,0
1417,Lithuania,Lithuania,55.1694,23.8813,02/02/2020,0,0,0,Feb-20,0,0,0
1418,Mexico,Mexico,23.6345,-102.5528,02/02/2020,0,0,0,Feb-20,0,0,0
1419,New Zealand,New Zealand,-40.9006,174.886,02/02/2020,0,0,0,Feb-20,0,0,0
1420,Nigeria,Nigeria,9.082,8.6753,02/02/2020,0,0,0,Feb-20,0,0,0
1421,Western Australia,Australia,-31.9505,115.8605,02/02/2020,0,0,0,Feb-20,0,0,0
1422,Ireland,Ireland,53.1424,-7.6921,02/02/2020,0,0,0,Feb-20,0,0,0
1423,Luxembourg,Luxembourg,49.8153,6.1296,02/02/2020,0,0,0,Feb-20,0,0,0
1424,Monaco,Monaco,43.7333,7.4167,02/02/2020,0,0,0,Feb-20,0,0,0
1425,Qatar,Qatar,25.3548,51.1839,02/02/2020,0,0,0,Feb-20,0,0,0
1426,"Portland, OR",US,45.5051,-122.675,02/02/2020,0,0,0,Feb-20,0,0,0
1427,"Snohomish County, WA",US,48.033,-121.8339,02/02/2020,0,0,0,Feb-20,0,0,0
1428,Anhui,Mainland China,31.8257,117.2264,03/02/2020,408,0,14,Feb-20,68,0,7
1429,Beijing,Mainland China,40.1824,116.4142,03/02/2020,212,1,12,Feb-20,21,0,3
1430,Chongqing,Mainland China,30.0572,107.874,03/02/2020,337,2,9,Feb-20,37,0,2
1431,Fujian,Mainland China,26.0789,117.9874,03/02/2020,179,0,1,Feb-20,20,0,1
1432,Gansu,Mainland China,36.0611,103.8343,03/02/2020,55,0,3,Feb-20,4,0,0
1433,Guangdong,Mainland China,23.3417,113.4244,03/02/2020,725,0,21,Feb-20,93,0,6
1434,Guangxi,Mainland China,23.8298,108.7881,03/02/2020,127,0,7,Feb-20,16,0,5
1435,Guizhou,Mainland China,26.8154,106.8748,03/02/2020,46,0,2,Feb-20,8,0,0
1436,Hainan,Mainland China,19.1959,109.7453,03/02/2020,72,1,4,Feb-20,8,0,0
1437,Hebei,Mainland China,38.0428,114.5149,03/02/2020,113,1,3,Feb-20,9,0,0
1438,Heilongjiang,Mainland China,47.862,127.7615,03/02/2020,121,2,2,Feb-20,26,0,0
1439,Henan,Mainland China,33.88202,113.614,03/02/2020,566,2,16,Feb-20,73,0,6
1440,Hubei,Mainland China,30.9756,112.2707,03/02/2020,13522,414,386,Feb-20,2345,64,91
1441,Hunan,Mainland China,27.6104,111.7088,03/02/2020,521,0,22,Feb-20,58,0,6
1442,Inner Mongolia,Mainland China,44.0935,113.9448,03/02/2020,34,0,1,Feb-20,7,0,0
1443,Jiangsu,Mainland China,32.9711,119.455,03/02/2020,271,0,8,Feb-20,35,0,1
1444,Jiangxi,Mainland China,27.614,115.7221,03/02/2020,391,0,18,Feb-20,58,0,6
1445,Jilin,Mainland China,43.6661,126.1923,03/02/2020,31,0,1,Feb-20,8,0,0
1446,Liaoning,Mainland China,41.2956,122.6085,03/02/2020,74,0,1,Feb-20,4,0,0
1447,Ningxia,Mainland China,37.2692,106.1655,03/02/2020,31,0,1,Feb-20,3,0,1
1448,Qinghai,Mainland China,35.7452,95.9956,03/02/2020,13,0,0,Feb-20,2,0,0
1449,Shaanxi,Mainland China,35.1917,108.8701,03/02/2020,128,0,0,Feb-20,12,0,0
1450,Shandong,Mainland China,36.3427,118.1498,03/02/2020,259,0,7,Feb-20,29,0,1
1451,Shanghai,Mainland China,31.202,121.4491,03/02/2020,203,1,10,Feb-20,21,0,0
1452,Shanxi,Mainland China,37.5777,112.2922,03/02/2020,74,0,2,Feb-20,8,0,-1
1453,Sichuan,Mainland China,30.6171,102.7103,03/02/2020,254,1,14,Feb-20,23,0,3
1454,Tianjin,Mainland China,39.3054,117.323,03/02/2020,60,0,1,Feb-20,12,0,0
1455,Tibet,Mainland China,31.6927,88.0924,03/02/2020,1,0,0,Feb-20,0,0,0
1456,Xinjiang,Mainland China,41.1129,85.2401,03/02/2020,24,0,0,Feb-20,3,0,0
1457,Yunnan,Mainland China,24.974,101.487,03/02/2020,117,0,5,Feb-20,12,0,2
1458,Zhejiang,Mainland China,29.1832,120.0934,03/02/2020,724,0,43,Feb-20,63,0,11
1459,Thailand,Thailand,15,101,03/02/2020,19,0,5,Feb-20,0,0,0
1460,Japan,Japan,36,138,03/02/2020,20,0,1,Feb-20,0,0,0
1461,South Korea,South Korea,36,128,03/02/2020,15,0,0,Feb-20,0,0,0
1462,Taiwan,Taiwan,23.7,121,03/02/2020,10,0,0,Feb-20,0,0,0
1463,"Seattle, WA",US,47.6062,-122.3321,03/02/2020,1,0,0,Feb-20,0,0,0
1464,"Chicago, IL",US,41.8781,-87.6298,03/02/2020,2,0,0,Feb-20,0,0,0
1465,"Tempe, AZ",US,33.4255,-111.94,03/02/2020,1,0,0,Feb-20,0,0,0
1466,Macau,Macau,22.1667,113.55,03/02/2020,8,0,0,Feb-20,0,0,0
1467,Hong Kong,Hong Kong,22.3,114.2,03/02/2020,15,0,0,Feb-20,0,0,0
1468,Singapore,Singapore,1.2833,103.8333,03/02/2020,18,0,0,Feb-20,0,0,0
1469,Vietnam,Vietnam,16,108,03/02/2020,8,0,1,Feb-20,2,0,0
1470,France,France,47,2,03/02/2020,6,0,0,Feb-20,0,0,0
1471,Nepal,Nepal,28.1667,84.25,03/02/2020,1,0,0,Feb-20,0,0,0
1472,Malaysia,Malaysia,2.5,112.5,03/02/2020,8,0,0,Feb-20,0,0,0
1473,"Toronto, ON",Canada,43.6532,-79.3832,03/02/2020,2,0,0,Feb-20,0,0,0
1474,British Columbia,Canada,49.2827,-123.1207,03/02/2020,1,0,0,Feb-20,0,0,0
1475,"Orange, CA",US,33.7879,-117.8531,03/02/2020,1,0,0,Feb-20,0,0,0
1476,"Los Angeles, CA",US,34.0522,-118.2437,03/02/2020,1,0,0,Feb-20,0,0,0
1477,New South Wales,Australia,-33.8688,151.2093,03/02/2020,4,0,2,Feb-20,0,0,0
1478,Victoria,Australia,-37.8136,144.9631,03/02/2020,4,0,0,Feb-20,0,0,0
1479,Queensland,Australia,-28.0167,153.4,03/02/2020,2,0,0,Feb-20,0,0,0
1480,Cambodia,Cambodia,11.55,104.9167,03/02/2020,1,0,0,Feb-20,0,0,0
1481,Sri Lanka,Sri Lanka,7,81,03/02/2020,1,0,0,Feb-20,0,0,0
1482,Germany,Germany,51,9,03/02/2020,12,0,0,Feb-20,2,0,0
1483,Finland,Finland,64,26,03/02/2020,1,0,0,Feb-20,0,0,0
1484,United Arab Emirates,United Arab Emirates,24,54,03/02/2020,5,0,0,Feb-20,0,0,0
1485,Philippines,Philippines,13,122,03/02/2020,2,1,0,Feb-20,0,0,0
1486,India,India,21,78,03/02/2020,3,0,0,Feb-20,1,0,0
1487,"London, ON",Canada,42.9849,-81.2453,03/02/2020,1,0,0,Feb-20,0,0,0
1488,Italy,Italy,43,12,03/02/2020,2,0,0,Feb-20,0,0,0
1489,UK,UK,55,-3,03/02/2020,2,0,0,Feb-20,0,0,0
1490,Russia,Russia,60,90,03/02/2020,2,0,0,Feb-20,0,0,0
1491,Sweden,Sweden,63,16,03/02/2020,1,0,0,Feb-20,0,0,0
1492,"Santa Clara, CA",US,37.3541,-121.9552,03/02/2020,2,0,0,Feb-20,1,0,0
1493,Spain,Spain,40,-4,03/02/2020,1,0,0,Feb-20,0,0,0
1494,South Australia,Australia,-34.9285,138.6007,03/02/2020,2,0,0,Feb-20,0,0,0
1495,"Boston, MA",US,42.3601,-71.0589,03/02/2020,1,0,0,Feb-20,0,0,0
1496,"San Benito, CA",US,36.5761,-120.9876,03/02/2020,2,0,0,Feb-20,2,0,0
1497,Belgium,Belgium,50.8333,4,03/02/2020,0,0,0,Feb-20,0,0,0
1498,"Madison, WI",US,43.0731,-89.4012,03/02/2020,0,0,0,Feb-20,0,0,0
1499,Diamond Princess cruise ship,Others,35.4437,139.638,03/02/2020,0,0,0,Feb-20,0,0,0
1500,"San Diego County, CA",US,32.7157,-117.1611,03/02/2020,0,0,0,Feb-20,0,0,0
1501,"San Antonio, TX",US,29.4241,-98.4936,03/02/2020,0,0,0,Feb-20,0,0,0
1502,Egypt,Egypt,26,30,03/02/2020,0,0,0,Feb-20,0,0,0
1503,Iran,Iran,32,53,03/02/2020,0,0,0,Feb-20,0,0,0
1504,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,03/02/2020,0,0,0,Feb-20,0,0,0
1505,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,03/02/2020,0,0,0,Feb-20,0,0,0
1506,From Diamond Princess,Australia,35.4437,139.638,03/02/2020,0,0,0,Feb-20,0,0,0
1507,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,03/02/2020,0,0,0,Feb-20,0,0,0
1508,Lebanon,Lebanon,33.8547,35.8623,03/02/2020,0,0,0,Feb-20,0,0,0
1509,"Humboldt County, CA",US,40.745,-123.8695,03/02/2020,0,0,0,Feb-20,0,0,0
1510,"Sacramento County, CA",US,38.4747,-121.3542,03/02/2020,0,0,0,Feb-20,0,0,0
1511,Iraq,Iraq,33,44,03/02/2020,0,0,0,Feb-20,0,0,0
1512,Unassigned Location (From Diamond Princess),US,35.4437,139.638,03/02/2020,0,0,0,Feb-20,0,0,0
1513,Oman,Oman,21,57,03/02/2020,0,0,0,Feb-20,0,0,0
1514,Afghanistan,Afghanistan,33,65,03/02/2020,0,0,0,Feb-20,0,0,0
1515,Bahrain,Bahrain,26.0275,50.55,03/02/2020,0,0,0,Feb-20,0,0,0
1516,Kuwait,Kuwait,29.5,47.75,03/02/2020,0,0,0,Feb-20,0,0,0
1517,Algeria,Algeria,28.0339,1.6596,03/02/2020,0,0,0,Feb-20,0,0,0
1518,Croatia,Croatia,45.1,15.2,03/02/2020,0,0,0,Feb-20,0,0,0
1519,Switzerland,Switzerland,46.8182,8.2275,03/02/2020,0,0,0,Feb-20,0,0,0
1520,Austria,Austria,47.5162,14.5501,03/02/2020,0,0,0,Feb-20,0,0,0
1521,Israel,Israel,31,35,03/02/2020,0,0,0,Feb-20,0,0,0
1522,Pakistan,Pakistan,30.3753,69.3451,03/02/2020,0,0,0,Feb-20,0,0,0
1523,Brazil,Brazil,-14.235,-51.9253,03/02/2020,0,0,0,Feb-20,0,0,0
1524,Georgia,Georgia,42.3154,43.3569,03/02/2020,0,0,0,Feb-20,0,0,0
1525,Greece,Greece,39.0742,21.8243,03/02/2020,0,0,0,Feb-20,0,0,0
1526,North Macedonia,North Macedonia,41.6086,21.7453,03/02/2020,0,0,0,Feb-20,0,0,0
1527,Norway,Norway,60.472,8.4689,03/02/2020,0,0,0,Feb-20,0,0,0
1528,Romania,Romania,45.9432,24.9668,03/02/2020,0,0,0,Feb-20,0,0,0
1529,Denmark,Denmark,56.2639,9.5018,03/02/2020,0,0,0,Feb-20,0,0,0
1530,Estonia,Estonia,58.5953,25.0136,03/02/2020,0,0,0,Feb-20,0,0,0
1531,Netherlands,Netherlands,52.1326,5.2913,03/02/2020,0,0,0,Feb-20,0,0,0
1532,San Marino,San Marino,43.9424,12.4578,03/02/2020,0,0,0,Feb-20,0,0,0
1533,Belarus,Belarus,53.7098,27.9534,03/02/2020,0,0,0,Feb-20,0,0,0
1534," Montreal, QC",Canada,45.5017,-73.5673,03/02/2020,0,0,0,Feb-20,0,0,0
1535,Iceland,Iceland,64.9631,-19.0208,03/02/2020,0,0,0,Feb-20,0,0,0
1536,Lithuania,Lithuania,55.1694,23.8813,03/02/2020,0,0,0,Feb-20,0,0,0
1537,Mexico,Mexico,23.6345,-102.5528,03/02/2020,0,0,0,Feb-20,0,0,0
1538,New Zealand,New Zealand,-40.9006,174.886,03/02/2020,0,0,0,Feb-20,0,0,0
1539,Nigeria,Nigeria,9.082,8.6753,03/02/2020,0,0,0,Feb-20,0,0,0
1540,Western Australia,Australia,-31.9505,115.8605,03/02/2020,0,0,0,Feb-20,0,0,0
1541,Ireland,Ireland,53.1424,-7.6921,03/02/2020,0,0,0,Feb-20,0,0,0
1542,Luxembourg,Luxembourg,49.8153,6.1296,03/02/2020,0,0,0,Feb-20,0,0,0
1543,Monaco,Monaco,43.7333,7.4167,03/02/2020,0,0,0,Feb-20,0,0,0
1544,Qatar,Qatar,25.3548,51.1839,03/02/2020,0,0,0,Feb-20,0,0,0
1545,"Portland, OR",US,45.5051,-122.675,03/02/2020,0,0,0,Feb-20,0,0,0
1546,"Snohomish County, WA",US,48.033,-121.8339,03/02/2020,0,0,0,Feb-20,0,0,0
1547,Anhui,Mainland China,31.8257,117.2264,04/02/2020,480,0,20,Feb-20,72,0,6
1548,Beijing,Mainland China,40.1824,116.4142,04/02/2020,228,1,23,Feb-20,16,0,11
1549,Chongqing,Mainland China,30.0572,107.874,04/02/2020,366,2,9,Feb-20,29,0,0
1550,Fujian,Mainland China,26.0789,117.9874,04/02/2020,194,0,3,Feb-20,15,0,2
1551,Gansu,Mainland China,36.0611,103.8343,04/02/2020,57,0,4,Feb-20,2,0,1
1552,Guangdong,Mainland China,23.3417,113.4244,04/02/2020,813,0,30,Feb-20,88,0,9
1553,Guangxi,Mainland China,23.8298,108.7881,04/02/2020,139,0,10,Feb-20,12,0,3
1554,Guizhou,Mainland China,26.8154,106.8748,04/02/2020,58,0,2,Feb-20,12,0,0
1555,Hainan,Mainland China,19.1959,109.7453,04/02/2020,80,1,5,Feb-20,8,0,1
1556,Hebei,Mainland China,38.0428,114.5149,04/02/2020,126,1,4,Feb-20,13,0,1
1557,Heilongjiang,Mainland China,47.862,127.7615,04/02/2020,155,2,4,Feb-20,34,0,2
1558,Henan,Mainland China,33.88202,113.614,04/02/2020,675,2,27,Feb-20,109,0,11
1559,Hubei,Mainland China,30.9756,112.2707,04/02/2020,16678,479,522,Feb-20,3156,65,136
1560,Hunan,Mainland China,27.6104,111.7088,04/02/2020,593,0,31,Feb-20,72,0,9
1561,Inner Mongolia,Mainland China,44.0935,113.9448,04/02/2020,35,0,1,Feb-20,1,0,0
1562,Jiangsu,Mainland China,32.9711,119.455,04/02/2020,308,0,12,Feb-20,37,0,4
1563,Jiangxi,Mainland China,27.614,115.7221,04/02/2020,476,0,20,Feb-20,85,0,2
1564,Jilin,Mainland China,43.6661,126.1923,04/02/2020,42,0,1,Feb-20,11,0,0
1565,Liaoning,Mainland China,41.2956,122.6085,04/02/2020,81,0,2,Feb-20,7,0,1
1566,Ningxia,Mainland China,37.2692,106.1655,04/02/2020,34,0,1,Feb-20,3,0,0
1567,Qinghai,Mainland China,35.7452,95.9956,04/02/2020,15,0,0,Feb-20,2,0,0
1568,Shaanxi,Mainland China,35.1917,108.8701,04/02/2020,142,0,2,Feb-20,14,0,2
1569,Shandong,Mainland China,36.3427,118.1498,04/02/2020,275,0,11,Feb-20,16,0,4
1570,Shanghai,Mainland China,31.202,121.4491,04/02/2020,219,1,12,Feb-20,16,0,2
1571,Shanxi,Mainland China,37.5777,112.2922,04/02/2020,81,0,4,Feb-20,7,0,2
1572,Sichuan,Mainland China,30.6171,102.7103,04/02/2020,282,1,14,Feb-20,28,0,0
1573,Tianjin,Mainland China,39.3054,117.323,04/02/2020,67,0,2,Feb-20,7,0,1
1574,Tibet,Mainland China,31.6927,88.0924,04/02/2020,1,0,0,Feb-20,0,0,0
1575,Xinjiang,Mainland China,41.1129,85.2401,04/02/2020,29,0,0,Feb-20,5,0,0
1576,Yunnan,Mainland China,24.974,101.487,04/02/2020,122,0,5,Feb-20,5,0,0
1577,Zhejiang,Mainland China,29.1832,120.0934,04/02/2020,829,0,62,Feb-20,105,0,19
1578,Thailand,Thailand,15,101,04/02/2020,25,0,5,Feb-20,6,0,0
1579,Japan,Japan,36,138,04/02/2020,22,0,1,Feb-20,2,0,0
1580,South Korea,South Korea,36,128,04/02/2020,16,0,0,Feb-20,1,0,0
1581,Taiwan,Taiwan,23.7,121,04/02/2020,11,0,0,Feb-20,1,0,0
1582,"Seattle, WA",US,47.6062,-122.3321,04/02/2020,1,0,0,Feb-20,0,0,0
1583,"Chicago, IL",US,41.8781,-87.6298,04/02/2020,2,0,0,Feb-20,0,0,0
1584,"Tempe, AZ",US,33.4255,-111.94,04/02/2020,1,0,0,Feb-20,0,0,0
1585,Macau,Macau,22.1667,113.55,04/02/2020,10,0,0,Feb-20,2,0,0
1586,Hong Kong,Hong Kong,22.3,114.2,04/02/2020,17,1,0,Feb-20,2,1,0
1587,Singapore,Singapore,1.2833,103.8333,04/02/2020,24,0,0,Feb-20,6,0,0
1588,Vietnam,Vietnam,16,108,04/02/2020,8,0,1,Feb-20,0,0,0
1589,France,France,47,2,04/02/2020,6,0,0,Feb-20,0,0,0
1590,Nepal,Nepal,28.1667,84.25,04/02/2020,1,0,0,Feb-20,0,0,0
1591,Malaysia,Malaysia,2.5,112.5,04/02/2020,10,0,0,Feb-20,2,0,0
1592,"Toronto, ON",Canada,43.6532,-79.3832,04/02/2020,2,0,0,Feb-20,0,0,0
1593,British Columbia,Canada,49.2827,-123.1207,04/02/2020,1,0,0,Feb-20,0,0,0
1594,"Orange, CA",US,33.7879,-117.8531,04/02/2020,1,0,0,Feb-20,0,0,0
1595,"Los Angeles, CA",US,34.0522,-118.2437,04/02/2020,1,0,0,Feb-20,0,0,0
1596,New South Wales,Australia,-33.8688,151.2093,04/02/2020,4,0,2,Feb-20,0,0,0
1597,Victoria,Australia,-37.8136,144.9631,04/02/2020,4,0,0,Feb-20,0,0,0
1598,Queensland,Australia,-28.0167,153.4,04/02/2020,3,0,0,Feb-20,1,0,0
1599,Cambodia,Cambodia,11.55,104.9167,04/02/2020,1,0,0,Feb-20,0,0,0
1600,Sri Lanka,Sri Lanka,7,81,04/02/2020,1,0,0,Feb-20,0,0,0
1601,Germany,Germany,51,9,04/02/2020,12,0,0,Feb-20,0,0,0
1602,Finland,Finland,64,26,04/02/2020,1,0,0,Feb-20,0,0,0
1603,United Arab Emirates,United Arab Emirates,24,54,04/02/2020,5,0,0,Feb-20,0,0,0
1604,Philippines,Philippines,13,122,04/02/2020,2,1,0,Feb-20,0,0,0
1605,India,India,21,78,04/02/2020,3,0,0,Feb-20,0,0,0
1606,"London, ON",Canada,42.9849,-81.2453,04/02/2020,1,0,0,Feb-20,0,0,0
1607,Italy,Italy,43,12,04/02/2020,2,0,0,Feb-20,0,0,0
1608,UK,UK,55,-3,04/02/2020,2,0,0,Feb-20,0,0,0
1609,Russia,Russia,60,90,04/02/2020,2,0,0,Feb-20,0,0,0
1610,Sweden,Sweden,63,16,04/02/2020,1,0,0,Feb-20,0,0,0
1611,"Santa Clara, CA",US,37.3541,-121.9552,04/02/2020,2,0,0,Feb-20,0,0,0
1612,Spain,Spain,40,-4,04/02/2020,1,0,0,Feb-20,0,0,0
1613,South Australia,Australia,-34.9285,138.6007,04/02/2020,2,0,0,Feb-20,0,0,0
